pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
82746,1528081323.08603,2,2,0,1,1,26437,4,80,7,890,2,1,1528081354.25984,81269,31.173817,0.062999,0.118099,0.314997,0.0,0.298867,5,2,770,120,0.192469,0.128313,0.038425,58940,58940,434,434,614,614,0.198885,0.198885,70,70,0.224547,0.20937,210,210,0,DoS,TCP
443058,1528081360.30564,2,2,0,1,2,45227,3,80,6,830,2,1,1528081383.82471,179429,23.519072,2.249168,2.249942,8.996672,0.0,4.581796,5,1,770,60,0.212593,0.170075,0.0,81080,81080,568,568,568,568,0.241265,0.241265,100,100,0.255112,0.241265,378,378,0,DoS,TCP
378893,1528081358.61438,2,2,0,1,1,8860,4,80,5,770,1,3,1528081384.82039,115263,26.206011,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.152637,0.152637,0.0,30060,30060,219,219,539,539,0.232135,0.232135,36,36,0.190796,0.226899,54,54,0,DoS,TCP
989437,1528084952.44359,0,1,1,3,0,53583,5,80,11,660,0,4,1528084979.66062,110003,27.217033,2.157247,0.964911,12.943482,0.0,2.604983,11,0,660,0,0.367417,0.367417,0.0,66000,66000,1100,1100,1100,1100,0.404077,0.404077,100,100,0.404159,0.404077,1100,1100,0,DoS,UDP
972196,1528084952.23872,0,1,1,3,1,30460,4,80,8,480,0,4,1528084977.25592,92762,25.017204,3.569573,0.013556,14.278292,3.557531,3.592292,8,0,480,0,0.279807,0.279807,0.0,41280,41280,688,688,786,786,0.31978,0.31978,86,86,0.31978,0.31244,688,688,0,DoS,UDP
263161,1528081344.20841,0,1,0,1,3,1468,2,80,3,274,2,1,1528081344.31643,261736,0.108022,0.108022,0.0,0.108022,0.108022,0.108022,2,1,214,60,18.514748,9.257374,0.0,27400,27400,300,300,300,300,21.2125,21.2125,100,100,27.7721,21.2125,300,300,0,DoS,TCP
217030,1528081331.19206,2,2,0,1,1,65356,4,80,5,676,1,3,1528081352.67069,215553,21.478634,0.00574,0.009942,0.02296,0.0,0.02296,4,1,616,60,0.186232,0.139674,0.0,48028,48028,343,343,424,424,0.218758,0.218758,73,73,0.232789,0.269522,338,338,0,DoS,TCP
243307,1528081337.67185,0,1,0,1,3,53369,2,80,3,274,2,1,1528081337.8643,241830,0.192458,0.192458,0.0,0.192458,0.192458,0.192458,2,1,214,60,10.391877,5.195939,0.0,27400,27400,300,300,300,300,15.7406,15.7406,100,100,15.5878,15.7406,300,300,0,DoS,TCP
716949,1528084923.15114,0,1,1,3,3,23201,2,80,12,720,0,4,1528084951.27853,99672,28.127398,3.734096,1.874986,18.670481,0.0,4.961786,12,0,720,0,0.391078,0.391078,0.0,66240,66240,1104,1104,1160,1160,0.42663,0.42663,92,92,0.42663,0.415648,1104,1104,0,DoS,UDP
435685,1528081360.11898,2,2,0,1,1,32149,4,80,6,830,1,3,1528081390.62595,172056,30.506968,0.053435,0.106871,0.267177,0.0,0.267177,5,1,770,60,0.163897,0.131118,0.0,83780,83780,613,613,613,613,0.200892,0.200892,100,100,0.196676,0.200892,382,382,0,DoS,TCP
93270,1528081323.4207,1,5,0,1,3,13554,2,80,6,548,2,1,1528081348.98311,91793,25.562412,0.111278,0.051505,0.222557,0.059774,0.162783,4,2,428,120,0.1956,0.11736,0.03912,29592,29592,324,324,512,512,0.23472,0.23472,54,54,0.23472,0.190449,324,324,0,DoS,TCP
68149,1528081322.68804,2,2,0,1,2,10299,3,80,4,616,1,3,1528081351.41621,66672,28.728174,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.104427,0.104427,0.0,52208,52208,350,350,435,435,0.14681,0.14681,83,83,0.139236,0.148574,350,350,0,DoS,TCP
809344,1528084925.79731,0,1,1,3,3,53970,2,80,11,660,0,4,1528084950.17772,192067,24.380409,4.403027,0.3251,17.612106,3.865279,4.728047,11,0,660,0,0.410165,0.410165,0.0,40920,40920,682,682,1024,1024,0.451182,0.451182,62,62,0.451182,0.417648,682,682,0,DoS,UDP
892049,1528084951.51288,0,1,1,3,1,2393,4,80,9,540,0,4,1528084980.03592,12615,28.523045,2.864599,1.432352,14.322992,0.0,3.600829,9,0,540,0,0.280475,0.280475,0.0,52920,52920,882,882,906,906,0.315457,0.315457,98,98,0.315534,0.317861,882,882,0,DoS,UDP
228505,1528081333.11727,2,2,0,1,2,61353,3,80,4,522,2,1,1528081350.29603,227028,17.178761,0.044069,0.062323,0.132207,0.0,0.132207,3,1,462,60,0.174634,0.116423,0.0,47196,47196,326,326,332,332,0.193521,0.193521,98,98,0.232846,0.197035,128,128,0,DoS,TCP
661758,1528084922.23105,0,1,1,3,2,4972,3,80,5,300,0,4,1528084947.75684,44481,25.525789,2.710251,1.917073,8.130754,0.0,4.12583,5,0,300,0,0.156704,0.156704,0.0,30000,30000,500,500,500,500,0.19588,0.19588,100,100,0.19588,0.19588,500,500,0,DoS,UDP
26735,1528081321.88788,2,2,0,1,0,21252,5,80,4,616,1,3,1528081353.44298,25258,31.555094,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.095072,0.095072,0.0,61600,61600,400,400,400,400,0.126827,0.126827,100,100,0.126762,0.126827,400,400,0,DoS,TCP
57776,1528081322.43937,1,5,0,1,3,6283,2,80,6,548,2,1,1528081346.11328,56299,23.673903,0.089829,0.048436,0.179658,0.041393,0.138265,4,2,428,120,0.211203,0.126722,0.042489,26852,26852,294,294,607,607,0.253533,0.253533,49,49,0.253444,0.219719,294,294,0,DoS,TCP
967562,1528084952.18521,0,1,1,3,0,49372,5,80,12,720,0,4,1528084979.38989,88128,27.204683,2.389499,0.437238,14.336996,1.4122,2.596911,12,0,720,0,0.404342,0.404342,0.0,67680,67680,1128,1128,1164,1164,0.441038,0.441038,94,94,0.441101,0.43415,1128,1128,0,DoS,UDP
685118,1528084922.56723,0,1,1,3,0,35086,5,80,9,540,0,4,1528084948.96845,67841,26.40122,1.325362,1.326214,7.952173,0.0,2.741905,9,0,540,0,0.303016,0.303016,0.0,54000,54000,900,900,900,900,0.340894,0.340894,100,100,0.340893,0.340894,900,900,0,DoS,UDP
489067,1528081367.56119,1,5,0,1,3,59079,2,80,6,548,2,1,1528081394.35558,225440,26.794386,0.160413,0.028962,0.320826,0.131451,0.189375,4,2,428,120,0.186606,0.111964,0.037321,54800,54800,600,600,600,600,0.224043,0.224043,100,100,0.223927,0.224043,600,600,0,DoS,TCP
223811,1528081332.16409,2,2,0,1,1,2173,4,80,6,736,2,1,1528081352.96578,222334,20.801687,0.020588,0.026167,0.082353,0.0,0.064017,4,2,616,120,0.240365,0.144346,0.048221,69220,69220,527,527,527,527,0.253465,0.253465,100,100,0.288438,0.253465,447,447,0,DoS,TCP
456957,1528081360.68489,2,2,0,1,1,38646,4,80,6,830,1,3,1528081392.17228,193328,31.487381,0.04372,0.08744,0.218601,0.0,0.218601,5,1,770,60,0.158794,0.127035,0.0,74100,74100,577,577,657,657,0.217954,0.217954,84,84,0.190553,0.214724,219,219,0,DoS,TCP
79974,1528081323.00294,2,2,0,1,1,25795,4,80,7,890,2,1,1528081354.46888,78497,31.465939,0.057592,0.100003,0.287959,0.0,0.256066,5,2,770,120,0.190682,0.128165,0.051257,84860,84860,631,631,631,631,0.201667,0.201667,100,100,0.222463,0.201667,377,377,0,DoS,TCP
368453,1528081358.40906,2,2,0,1,2,26443,3,80,6,830,2,1,1528081392.0385,104823,33.629436,1.197045,2.043685,4.788178,0.0,4.736624,5,1,770,60,0.148679,0.118943,0.0,81680,81680,578,578,578,578,0.171796,0.171796,100,100,0.178415,0.171796,270,270,0,DoS,TCP
915016,1528084951.69098,0,1,1,3,0,39498,5,80,12,720,0,4,1528084978.88489,35582,27.193909,2.382634,0.450854,14.295802,1.374845,2.604562,12,0,720,0,0.404502,0.404502,0.0,30240,30240,504,504,1026,1026,0.441275,0.441275,42,42,0.441275,0.366757,504,504,0,DoS,UDP
317538,1528081357.24759,2,2,0,1,2,8321,3,80,6,830,2,1,1528081387.89777,53908,30.731663,1.243423,2.106892,4.973694,0.0,4.892213,5,1,770,60,0.162699,0.130505,0.0,69690,69690,480,480,556,556,0.180018,0.180018,87,87,0.195238,0.186432,179,179,0,DoS,TCP
27713,1528081321.89948,2,2,0,1,1,9513,4,80,6,830,2,1,1528081353.23312,26236,31.333639,0.023575,0.04715,0.117874,0.0,0.117874,5,1,770,60,0.159573,0.127658,0.0,83180,83180,603,603,603,603,0.192331,0.192331,100,100,0.191487,0.192331,325,325,0,DoS,TCP
678030,1528084922.45413,0,1,1,3,3,10096,2,80,12,720,0,4,1528084951.01612,60753,28.561989,3.310634,1.783415,16.553169,0.0,4.708432,12,0,720,0,0.385127,0.385127,0.0,72000,72000,1200,1200,1200,1200,0.420139,0.420139,100,100,0.420139,0.420139,1200,1200,0,DoS,UDP
190869,1528081328.5286,2,2,0,1,2,43527,3,80,5,676,2,1,1528081354.24348,189392,25.714878,0.023143,0.040085,0.092573,0.0,0.092573,4,1,616,60,0.155552,0.116664,0.0,63340,63340,429,429,429,429,0.166829,0.166829,100,100,0.19444,0.166829,145,145,0,DoS,TCP
466726,1528081360.9912,1,5,0,1,3,43836,2,80,6,548,2,1,1528081389.25038,203097,28.259178,0.155775,0.0133,0.311549,0.142474,0.169075,4,2,428,120,0.176934,0.10616,0.035387,54800,54800,600,600,600,600,0.212394,0.212394,100,100,0.21232,0.212394,600,600,0,DoS,TCP
491073,1528081368.50746,0,1,0,1,3,61153,2,80,3,274,2,1,1528081368.67823,227446,0.170765,0.170765,0.0,0.170765,0.170765,0.170765,2,1,214,60,11.712002,5.856001,0.0,27400,27400,300,300,300,300,17.568,17.568,100,100,17.568,17.568,300,300,0,DoS,TCP
245199,1528081338.60891,0,1,0,1,3,55275,2,80,3,274,2,1,1528081338.79706,243722,0.188154,0.188154,0.0,0.188154,0.188154,0.188154,2,1,214,60,10.629591,5.314795,0.0,27400,27400,300,300,300,300,15.8002,15.8002,100,100,15.9444,15.8002,300,300,0,DoS,TCP
679182,1528084922.47157,0,1,1,3,3,10480,2,80,12,720,0,4,1528084951.02224,61905,28.550673,3.310001,1.783478,16.550007,0.0,4.7085,12,0,720,0,0.38528,0.38528,0.0,72000,72000,1200,1200,1200,1200,0.420324,0.420324,100,100,0.420305,0.420324,1200,1200,0,DoS,UDP
326819,1528081357.4688,2,2,0,1,0,74,5,80,5,770,1,3,1528081392.17521,63189,34.706409,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.115252,0.115252,0.0,69300,69300,450,450,505,505,0.144066,0.144066,90,90,0.144066,0.149996,450,450,0,DoS,TCP
843891,1528084927.35243,0,1,1,3,3,862,2,80,11,660,0,4,1528084950.84001,226614,23.487574,4.204198,0.659781,16.816793,3.073863,4.732261,11,0,660,0,0.425757,0.425757,0.0,66000,66000,1100,1100,1100,1100,0.468492,0.468492,100,100,0.468333,0.468492,1100,1100,0,DoS,UDP
419140,1528081359.70223,2,2,0,1,0,27698,5,80,5,770,1,3,1528081382.10781,155511,22.405575,1.004899,1.740536,4.019596,0.0,4.019596,5,0,770,0,0.178527,0.178527,0.0,31570,31570,205,205,574,574,0.223159,0.223159,41,41,0.223159,0.214963,205,205,0,DoS,TCP
258518,1528081342.96626,0,1,0,1,3,64165,2,80,3,274,2,1,1528081343.15222,257089,0.185964,0.185964,0.0,0.185964,0.185964,0.185964,2,1,214,60,10.754769,5.377385,0.0,27400,27400,300,300,300,300,16.0579,16.0579,100,100,16.1322,16.0579,300,300,0,DoS,TCP
830461,1528084926.60448,0,1,1,3,3,61171,2,80,11,660,0,4,1528084950.54062,213184,23.936148,4.303493,0.483277,17.21397,3.482718,4.719514,11,0,660,0,0.417778,0.417778,0.0,66000,66000,1100,1100,1100,1100,0.459525,0.459525,100,100,0.459556,0.459525,1100,1100,0,DoS,UDP
5570,1528081321.6688,2,2,0,1,0,6690,5,80,5,770,1,3,1528081352.28787,4093,30.619074,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.130638,0.130638,0.0,77000,77000,500,500,500,500,0.163331,0.163331,100,100,0.163297,0.163331,500,500,0,DoS,TCP
192507,1528081328.63973,0,1,0,1,3,33696,2,80,3,274,2,1,1528081328.8019,191030,0.162171,0.162171,0.0,0.162171,0.162171,0.162171,2,1,214,60,12.332661,6.16633,0.0,10960,10960,120,120,438,438,18.4992,18.4992,40,40,18.499,0.316356,120,120,0,DoS,TCP
761316,1528084924.23777,0,1,1,3,1,37090,4,80,7,420,0,4,1528084949.01964,144039,24.781872,2.694524,1.555703,10.778096,0.0,3.600913,7,0,420,0,0.242112,0.242112,0.0,37380,37380,623,623,689,689,0.282463,0.282463,89,89,0.282465,0.278549,623,623,0,DoS,UDP
100236,1528081323.65382,2,2,0,1,1,31166,4,80,7,890,2,1,1528081354.84193,98759,31.18811,0.04527,0.078243,0.226348,0.0,0.200466,5,2,770,120,0.192381,0.129084,0.052158,48990,48990,370,370,585,585,0.208484,0.208484,57,57,0.224445,0.186528,300,300,0,DoS,TCP
650309,1528084922.06396,0,1,1,3,0,26756,5,80,10,600,0,4,1528084951.30228,33032,29.238327,1.75434,1.241681,10.52604,0.0,2.73352,10,0,600,0,0.307815,0.307815,0.0,60000,60000,1000,1000,1000,1000,0.342017,0.342017,100,100,0.342017,0.342017,1000,1000,0,DoS,UDP
762502,1528084924.26603,0,1,1,3,2,27825,3,80,6,360,0,4,1528084948.61948,145225,24.353449,2.108499,2.110028,8.433997,0.0,4.33056,6,0,360,0,0.20531,0.20531,0.0,14760,14760,246,246,895,895,0.246372,0.246372,41,41,0.246372,0.359715,246,246,0,DoS,UDP
887165,1528084951.45467,0,1,1,3,3,29797,2,80,13,780,0,4,1528084978.31136,7731,26.856684,3.592529,1.79631,17.962646,0.0,4.503315,13,0,780,0,0.446816,0.446816,0.0,78000,78000,1300,1300,1300,1300,0.48402,0.48402,100,100,0.484051,0.48402,1300,1300,0,DoS,UDP
119181,1528081324.42199,2,2,0,1,2,24040,3,80,5,676,1,3,1528081352.34983,117704,27.927837,0.0111,0.019226,0.0444,0.0,0.0444,4,1,616,60,0.143226,0.10742,0.0,64300,64300,445,445,445,445,0.159339,0.159339,100,100,0.179033,0.159339,365,365,0,DoS,TCP
561166,1528081397.35651,2,2,0,1,2,46819,3,80,4,616,1,3,1528081456.40052,35384,59.044014,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.05081,0.05081,0.0,65200,65200,460,460,460,460,0.0778237,0.0778237,100,100,0.0677461,0.0778237,229,229,0,DoS,TCP
248711,1528081340.31567,0,1,0,1,3,58803,2,80,3,274,2,1,1528081340.49042,247234,0.174743,0.174743,0.0,0.174743,0.174743,0.174743,2,1,214,60,11.44538,5.72269,0.0,27400,27400,300,300,300,300,17.3128,17.3128,100,100,17.1681,17.3128,300,300,0,DoS,TCP
841532,1528084927.1729,0,1,1,3,2,46003,3,80,6,360,0,4,1528084949.83471,224255,22.661802,2.112841,2.113648,8.451364,0.0,4.308286,6,0,360,0,0.220636,0.220636,0.0,36000,36000,600,600,600,600,0.264763,0.264763,100,100,0.264763,0.264763,600,600,0,DoS,UDP
139790,1528081325.42388,1,5,0,1,3,22974,2,80,6,548,2,1,1528081352.65699,138313,27.233105,0.103153,4.5e-05,0.206306,0.103108,0.103198,4,2,428,120,0.1836,0.11016,0.03672,47676,47676,522,522,574,574,0.220236,0.220236,87,87,0.22032,0.212776,522,522,0,DoS,TCP
312814,1528081357.14394,2,2,0,1,0,62350,5,80,5,770,1,3,1528081391.39062,49184,34.246677,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.1168,0.1168,0.0,74690,74690,485,485,502,502,0.146,0.146,97,97,0.146,0.147874,485,485,0,DoS,TCP
505156,1528081374.80732,0,1,0,1,3,9600,2,80,3,274,2,1,1528081374.97655,241529,0.169228,0.169228,0.0,0.169228,0.169228,0.169228,2,1,214,60,11.818375,5.909187,0.0,27400,27400,300,300,300,300,18.19,18.19,100,100,17.7276,18.19,300,300,0,DoS,TCP
281686,1528081356.24388,2,2,0,1,1,47953,4,80,8,1044,2,1,1528081394.63153,18056,38.38765,0.011164,0.01698,0.066983,0.0,0.044317,6,2,924,120,0.18235,0.130401,0.037153,104580,104580,803,803,803,803,0.209485,0.209485,100,100,0.2084,0.209485,767,767,0,DoS,TCP
727192,1528084923.37592,0,1,1,3,0,44274,5,80,10,600,0,4,1528084949.35478,109915,25.978853,2.553668,1.568197,12.768337,0.0,4.954018,10,0,600,0,0.346436,0.346436,0.0,39000,39000,650,650,1070,1070,0.384998,0.384998,65,65,0.384928,0.401036,650,650,0,DoS,UDP
38103,1528081322.05744,2,2,0,1,2,2178,3,80,5,676,1,3,1528081351.01046,36626,28.95302,0.008593,0.014883,0.034371,0.0,0.034371,4,1,616,60,0.138155,0.103616,0.0,63820,63820,437,437,437,437,0.150929,0.150929,100,100,0.172694,0.150929,357,357,0,DoS,TCP
946876,1528084951.96741,0,1,1,3,3,44405,2,80,13,780,0,4,1528084978.83325,67442,26.865849,3.589957,1.794995,17.949785,0.0,4.494572,13,0,780,0,0.446664,0.446664,0.0,75660,75660,1261,1261,1285,1285,0.483977,0.483977,97,97,0.483886,0.479376,1261,1261,0,DoS,UDP
430425,1528081359.97611,2,2,0,1,2,42195,3,80,7,890,2,1,1528081383.54639,166796,23.570282,3.024459,2.096241,9.073376,0.061583,4.591713,5,2,770,120,0.254558,0.17015,0.042426,71790,71790,515,515,580,580,0.251687,0.251687,87,87,0.296984,0.246768,425,425,0,DoS,TCP
52922,1528081322.3376,1,5,0,1,3,5193,2,80,6,548,2,1,1528081345.74194,51445,23.404339,0.08791,0.051831,0.175819,0.036079,0.13974,4,2,428,120,0.213636,0.128181,0.042727,54800,54800,600,600,600,600,0.256419,0.256419,100,100,0.256363,0.256419,600,600,0,DoS,TCP
945103,1528084951.95218,0,1,1,3,3,43976,2,80,13,780,0,4,1528084978.80979,65669,26.857607,3.589697,1.794866,17.948484,0.0,4.494927,13,0,780,0,0.446801,0.446801,0.0,53820,53820,897,897,1083,1083,0.483969,0.483969,69,69,0.484034,0.434657,897,897,0,DoS,UDP
160929,1528081326.61076,2,2,0,1,1,47205,4,80,5,676,2,1,1528081350.75323,159452,24.164534,0.005517,0.009555,0.022067,0.0,0.022067,4,1,616,60,0.165532,0.124262,0.0,68980,68980,523,523,523,523,0.216538,0.216538,100,100,0.206915,0.216538,307,307,0,DoS,TCP
158769,1528081326.48843,2,2,0,1,1,46720,4,80,5,676,1,3,1528081350.69808,157292,24.209646,0.006329,0.010963,0.025317,0.0,0.025317,4,1,616,60,0.165223,0.123918,0.0,67300,67300,495,495,495,495,0.204438,0.204438,100,100,0.206529,0.204438,270,270,0,DoS,TCP
79084,1528081322.98416,2,2,0,1,1,25454,4,80,7,890,2,1,1528081354.17198,77607,31.187813,0.065199,0.123902,0.325993,0.0,0.312792,5,2,770,120,0.192383,0.128255,0.038357,16910,16910,133,133,475,475,0.224447,0.224447,19,19,0.224447,0.163248,133,133,0,DoS,TCP
83301,1528081323.09844,2,2,0,1,2,14301,3,80,4,616,1,3,1528081351.66596,81824,28.567522,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.105014,0.105014,0.0,30544,30544,202,202,527,527,0.144318,0.144318,49,49,0.140019,0.17629,202,202,0,DoS,TCP
6571,1528081321.676,2,2,0,1,0,7597,5,80,5,770,1,3,1528081352.31101,5094,30.635015,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.13057,0.13057,0.0,77000,77000,500,500,500,500,0.163195,0.163195,100,100,0.163212,0.163195,500,500,0,DoS,TCP
368433,1528081358.40904,2,2,0,1,2,26401,3,80,6,830,1,3,1528081392.03848,104803,33.629433,0.947313,1.894626,4.736564,0.0,4.736564,5,1,770,60,0.148679,0.118943,0.0,81680,81680,578,578,578,578,0.171796,0.171796,100,100,0.178415,0.171796,308,308,0,DoS,TCP
318233,1528081357.26184,2,2,0,1,2,8823,3,80,5,770,1,3,1528081387.98769,54603,30.725849,1.23168,2.133332,4.926719,0.0,4.926719,5,0,770,0,0.130184,0.130184,0.0,63870,63870,430,430,563,563,0.172774,0.172774,81,81,0.162729,0.190849,280,280,0,DoS,TCP
635568,1528084921.88942,0,1,1,3,0,19387,5,80,10,600,0,4,1528084951.17962,18291,29.290203,1.756847,1.243281,10.54108,0.0,2.721301,10,0,600,0,0.30727,0.30727,0.0,60000,60000,1000,1000,1000,1000,0.341423,0.341423,100,100,0.341411,0.341423,1000,1000,0,DoS,UDP
302919,1528081356.8941,2,2,0,1,1,54272,4,80,6,830,1,3,1528081381.11222,39289,24.218113,0.004503,0.009006,0.022515,0.0,0.022515,5,1,770,60,0.206457,0.165166,0.0,84440,84440,624,624,624,624,0.257356,0.257356,100,100,0.247748,0.257356,277,277,0,DoS,TCP
797233,1528084925.37361,0,1,1,3,0,59757,5,80,9,540,0,4,1528084950.32855,179956,24.954939,2.094892,1.048546,10.474462,0.0,2.706625,9,0,540,0,0.320578,0.320578,0.0,23220,23220,387,387,1014,1014,0.36065,0.36065,43,43,0.36065,0.409513,387,387,0,DoS,UDP
44239,1528081322.16349,2,2,0,1,2,3731,3,80,4,616,1,3,1528081351.07447,42762,28.91098,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.103767,0.103767,0.0,37936,37936,250,250,523,523,0.141745,0.141745,61,61,0.138356,0.175066,250,250,0,DoS,TCP
329366,1528081357.53169,2,2,0,1,1,60257,4,80,6,830,1,3,1528081381.82469,65736,24.292999,0.006253,0.012506,0.031266,0.0,0.031266,5,1,770,60,0.205821,0.164656,0.0,86360,86360,656,656,656,656,0.269889,0.269889,100,100,0.246985,0.269889,287,287,0,DoS,TCP
233842,1528081334.27377,0,1,0,1,3,46958,2,80,3,274,2,1,1528081334.49608,232365,0.222312,0.222312,0.0,0.222312,0.222312,0.222312,2,1,214,60,8.996366,4.498183,0.0,21098,21098,231,231,316,316,13.4935,13.4935,77,77,13.4945,0.804066,231,231,0,DoS,TCP
505630,1528081375.01957,0,1,0,1,3,10061,2,80,3,274,2,1,1528081375.18636,242003,0.166785,0.166785,0.0,0.166785,0.166785,0.166785,2,1,214,60,11.991486,5.995743,0.0,27400,27400,300,300,300,300,17.933,17.933,100,100,17.9872,17.933,300,300,0,DoS,TCP
507404,1528081375.81921,0,1,0,1,3,11904,2,80,3,274,2,1,1528081375.99255,243777,0.173339,0.173339,0.0,0.173339,0.173339,0.173339,2,1,214,60,11.538085,5.769042,0.0,27400,27400,300,300,300,300,17.309,17.309,100,100,17.3071,17.309,300,300,0,DoS,TCP
230204,1528081333.47555,0,1,0,1,3,45437,2,80,3,274,2,1,1528081333.6748,228727,0.199247,0.199247,0.0,0.199247,0.199247,0.199247,2,1,214,60,10.037792,5.018896,0.0,7946,7946,87,87,323,323,15.0549,15.0549,29,29,15.0567,0.267391,87,87,0,DoS,TCP
230230,1528081333.48439,2,2,0,1,2,62311,3,80,4,522,2,1,1528081350.40447,228753,16.920084,0.043686,0.061782,0.131059,0.0,0.131059,3,1,462,60,0.177304,0.118203,0.0,34182,34182,236,236,323,323,0.196309,0.196309,71,71,0.236405,0.267391,92,92,0,DoS,TCP
389958,1528081358.85238,2,2,0,1,1,14610,4,80,7,890,2,1,1528081386.49211,126328,27.639736,0.082863,0.10184,0.414315,0.0,0.22057,5,2,770,120,0.217079,0.144719,0.055056,83300,83300,605,605,605,605,0.218869,0.218869,100,100,0.253259,0.218869,200,200,0,DoS,TCP
687221,1528084922.59769,0,1,1,3,3,13143,2,80,12,720,0,4,1528084951.06793,69944,28.47024,3.304871,1.783583,16.524355,0.0,4.707477,12,0,720,0,0.386368,0.386368,0.0,72000,72000,1200,1200,1200,1200,0.421497,0.421497,100,100,0.421493,0.421497,1200,1200,0,DoS,UDP
878339,1528084935.21691,0,1,1,3,2,1263,3,80,4,240,0,4,1528084947.61444,261065,12.397529,4.100832,0.024855,8.201663,4.075977,4.125686,4,0,240,0,0.241984,0.241984,0.0,24000,24000,400,400,400,400,0.322914,0.322914,100,100,0.322645,0.322914,400,400,0,DoS,UDP
108941,1528081323.99032,2,2,0,1,1,33500,4,80,5,770,1,3,1528081354.8329,107464,30.842583,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.129691,0.129691,0.0,65530,65530,489,489,604,604,0.204948,0.204948,77,77,0.162114,0.194156,140,140,0,DoS,TCP
519053,1528081381.33096,0,1,0,1,3,23535,2,80,3,274,2,1,1528081381.49899,255426,0.168038,0.168038,0.0,0.168038,0.168038,0.168038,2,1,214,60,11.90207,5.951035,0.0,27400,27400,300,300,300,300,18.5333,18.5333,100,100,17.8531,18.5333,300,300,0,DoS,TCP
854212,1528084928.12532,0,1,1,3,2,51242,3,80,6,360,0,4,1528084950.26282,236935,22.137493,2.111974,2.113059,8.447895,0.0,4.319715,6,0,360,0,0.225861,0.225861,0.0,20160,20160,336,336,644,644,0.271033,0.271033,56,56,0.271033,0.288032,336,336,0,DoS,UDP
331329,1528081357.58707,2,2,0,1,0,1240,5,80,5,770,1,3,1528081392.47571,67699,34.888645,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.11465,0.11465,0.0,67760,67760,440,440,488,488,0.143313,0.143313,88,88,0.143313,0.141404,440,440,0,DoS,TCP
316206,1528081357.22818,2,2,0,1,2,7706,3,80,5,770,1,3,1528081387.71911,52576,30.490925,1.218665,2.11079,4.87466,0.0,4.87466,5,0,770,0,0.131187,0.131187,0.0,52440,52440,357,357,527,527,0.177107,0.177107,66,66,0.163983,0.165509,210,210,0,DoS,TCP
777916,1528084924.7389,0,1,1,3,0,55416,5,80,10,600,0,4,1528084950.01841,160639,25.279518,3.055016,0.887834,15.275079,2.559164,4.828261,10,0,600,0,0.356019,0.356019,0.0,58920,58920,982,982,982,982,0.388457,0.388457,100,100,0.395577,0.388457,982,982,0,DoS,UDP
609720,1528081400.92731,1,5,0,1,3,10582,2,80,9,822,2,1,1528081450.65612,83939,49.728809,0.146301,0.031043,0.438904,0.1024,0.168375,6,3,642,180,0.160873,0.100545,0.040218,66582,66582,729,729,825,825,0.180912,0.180912,81,81,0.180982,0.161608,729,729,0,DoS,TCP
547338,1528081396.31858,2,2,0,1,1,54143,4,80,5,676,2,1,1528081452.53966,21556,56.221073,0.012188,0.02111,0.048751,0.0,0.048751,4,1,616,60,0.071148,0.053361,0.0,67480,67480,498,498,498,498,0.0885626,0.0885626,100,100,0.0889346,0.0885626,298,298,0,DoS,TCP
201665,1528081329.48975,2,2,0,1,1,58408,4,80,6,736,1,3,1528081351.91078,200188,22.421034,0.0116,0.011653,0.046401,0.0,0.02477,4,2,616,120,0.223005,0.133803,0.140941,65044,65044,495,495,513,513,0.234867,0.234867,94,94,0.267606,0.243316,400,400,0,DoS,TCP
889466,1528084951.4783,0,1,1,3,0,33532,5,80,12,720,0,4,1528084978.65882,10032,27.180527,2.382335,0.458273,14.29401,1.357977,2.60201,12,0,720,0,0.404702,0.404702,0.0,72000,72000,1200,1200,1200,1200,0.441493,0.441493,100,100,0.441493,0.441493,1200,1200,0,DoS,UDP
